402,2055,Sb-t
402,2065,Sb-t
403,2028,Ec-h
403,2058,Ct-t
403,2068,Ct-h
404,2027,Ec-h
404,2062,Ct-t
404,2067,Ct-h
405,2025,Ec-h
405,2055,Sb-t
405,2065,Sb-t
406,2049,Pb-t
406,2059,Pb-h
407,2037,Pb-t
407,2052,Pb-h
408,2025,Ec-h
408,2036,Ec-h
408,2047,Ec-h
408,2058,Ec-h
408,2069,Ec-h
409,2026,Ec-h
409,2049,Qr-t
409,2053,Qr-t
409,2063,Qr-t
410,2021,Ec-h
410,2031,Ec-h
410,2041,Ec-h
410,2051,Ec-h
410,2061,Ec-h
411,2054,Pb-h
412,2026,Ec-h
412,2056,Sb-t
412,2066,Sb-t
413,2022,Ec-h
414,2026,Ec-h
414,2038,Ec-h
414,2050,Ec-h
414,2062,Ec-h
416,2052,Pb-t
416,2062,Pb-h
417,2044,Pb-t
417,2054,Pb-t
417,2064,Pb-h
418,2059,Pb-h
419,2044,Pb-t
419,2054,Pb-t
419,2064,Pb-h
420,2024,Ec-h
420,2036,Ec-h
420,2048,Ec-h
420,2060,Ec-h
421,2040,Pb-t
421,2050,Pb-t
421,2065,Pb-h
422,2054,Pb-t
422,2069,Pb-h
423,2025,Ec-h
423,2037,Ec-h
423,2049,Ec-h
423,2061,Ec-h
426,2021,Ec-h
426,2031,Ec-h
426,2041,Ec-h
426,2051,Ec-h
426,2061,Ec-h
427,2054,Pb-t
427,2069,Pb-h
428,2054,Pb-t
428,2069,Pb-h
429,2054,Pb-t
429,2064,Pb-h
431,2024,Ec-h
431,2039,Ct-t
431,2049,Ct-t
431,2059,Ct-t
431,2069,Ct-h
432,2024,Ec-h
432,2059,Ct-t
432,2069,Ct-h
433,2026,Ec-h
433,2038,Ec-h
433,2050,Ec-h
433,2062,Ec-h
434,2025,Ec-h
434,2037,Ec-h
434,2049,Ec-h
434,2061,Ec-h
435,2026,Ec-h
435,2038,Ec-h
435,2050,Ec-h
435,2062,Ec-h
436,2049,Pb-t
436,2064,Pb-h
437,2026,Ec-h
437,2056,Ct-t
437,2066,Ct-t
438,2024,Ec-h
438,2036,Ec-h
438,2048,Ec-h
438,2060,Ec-h
439,2021,Ec-h
439,2044,Qr-t
439,2048,Qr-t
439,2058,Qr-t
439,2066,Qr-t
441,2025,Ec-h
441,2035,Ec-h
441,2045,Ec-h
441,2055,Ec-h
441,2065,Ec-h
442,2026,Ec-h
442,2049,Qr-h
442,2053,Qr-t
442,2063,Qr-t
443,2042,Qr-h
443,2046,Qr-h
443,2056,Qr-t
443,2064,Qr-t
444,2054,Pb-t
444,2064,Pb-h
446,2049,Sb-t
446,2059,Sb-t
446,2068,Sb-t
447,2026,Ec-h
447,2056,Sb-t
447,2066,Sb-t
448,2054,Pb-t
448,2069,Pb-h
449,2021,Ec-h
449,2051,Sb-t
449,2061,Sb-t
450,2022,Ec-h
450,2034,Ec-h
450,2046,Ec-h
450,2058,Ec-h
452,2034,Pb-t
452,2044,Pb-t
452,2054,Pb-t
452,2064,Pb-h
454,2025,Ec-h
454,2055,Sb-t
454,2065,Sb-t
455,2054,Pb-t
455,2069,Pb-h
456,2052,Ct-t
457,2021,Ec-h
457,2031,Ec-h
457,2041,Ec-h
457,2051,Ec-h
457,2061,Ec-h
458,2044,Pb-t
458,2054,Pb-t
458,2069,Pb-h
459,2025,Ec-h
459,2048,Qr-h
459,2052,Qr-h
459,2062,Qr-t
460,2026,Ec-h
460,2038,Ec-h
460,2050,Ec-h
460,2062,Ec-h
461,2024,Ec-h
461,2036,Ec-h
461,2048,Ec-h
461,2060,Ec-h
462,2026,Ec-h
462,2056,Ct-t
462,2066,Ct-t
463,2042,Qr-h
463,2046,Qr-h
463,2056,Qr-t
463,2064,Qr-t
464,2022,Ec-h
464,2034,Ec-h
464,2046,Ec-h
464,2058,Ec-h
465,2026,Ec-h
465,2038,Ec-h
465,2050,Ec-h
465,2062,Ec-h
466,2026,Ec-h
466,2038,Ec-h
466,2050,Ec-h
466,2062,Ec-h
467,2024,Ec-h
467,2034,Ec-h
467,2044,Ec-h
467,2054,Ec-h
467,2064,Ec-h
468,2022,Ec-h
468,2034,Ec-h
468,2046,Ec-h
468,2058,Ec-h
469,2025,Ec-h
469,2037,Ec-h
469,2049,Ec-h
469,2061,Ec-h
470,2049,Pb-h
471,2054,Pb-h
472,2027,Ec-h
472,2057,Sb-t
472,2067,Sb-t
473,2025,Ec-h
473,2036,Ec-h
473,2047,Ec-h
473,2058,Ec-h
473,2069,Ec-h
475,2034,Pb-t
475,2044,Pb-t
475,2054,Pb-t
475,2064,Pb-h
476,2024,Ec-h
476,2054,Sb-t
476,2064,Sb-t
477,2044,Pb-t
477,2059,Pb-h
478,2023,Ec-h
478,2053,Sb-t
478,2063,Sb-t
479,2049,Sb-t
479,2059,Sb-t
479,2068,Sb-t
480,2034,Pb-t
480,2044,Pb-t
480,2054,Pb-h
480,2069,Pb-t
481,2026,Ec-h
481,2038,Ec-h
481,2050,Ec-h
481,2062,Ec-h
482,2029,Ec-h
482,2041,Ec-h
482,2053,Ec-h
482,2065,Ec-h
483,2051,Pb-t
483,2066,Pb-h
484,2022,Ec-h
485,2044,Pb-t
485,2059,Pb-h
486,2031,Ec-h
486,2043,Ec-h
486,2055,Ec-h
486,2067,Ec-h
487,2023,Ec-h
487,2053,Sb-t
487,2063,Sb-t
488,2049,Sb-t
488,2059,Sb-t
488,2068,Sb-t
490,2049,Sb-t
490,2059,Sb-t
490,2068,Sb-t
491,2026,Ec-h
491,2038,Ec-h
491,2050,Ec-h
491,2062,Ec-h
492,2044,Pb-t
492,2054,Pb-t
492,2064,Pb-h
493,2025,Ec-h
493,2036,Ec-h
493,2047,Ec-h
493,2058,Ec-h
493,2069,Ec-h
494,2024,Ec-h
494,2036,Ec-h
494,2048,Ec-h
494,2060,Ec-h
495,2024,Ec-h
495,2034,Ec-h
495,2044,Ec-h
495,2054,Ec-h
495,2064,Ec-h
496,2023,Ec-h
496,2033,Ec-h
496,2043,Ec-h
496,2053,Ec-h
496,2063,Ec-h
497,2025,Ec-h
497,2055,Sb-t
497,2065,Sb-t
498,2030,Ec-h
498,2060,Sb-t
499,2028,Ec-h
499,2058,Sb-t
499,2068,Sb-t
500,2023,Ec-h
500,2053,Sb-t
500,2063,Sb-t
501,2026,Ec-h
501,2037,Ec-h
501,2048,Ec-h
501,2059,Ec-h
502,2027,Ec-h
502,2039,Ec-h
502,2051,Ec-h
502,2063,Ec-h
503,2020,Ec-h
503,2030,Ec-h
503,2040,Ec-h
503,2050,Ec-h
503,2060,Ec-h
504,2026,Ec-h
504,2038,Ec-h
504,2050,Ec-h
504,2062,Ec-h
505,2028,Ec-h
505,2040,Ec-h
505,2052,Ec-h
505,2064,Ec-h
506,2069,Pb-h
507,2034,Pb-t
507,2044,Pb-t
507,2054,Pb-t
507,2069,Pb-h
508,2049,Sb-t
508,2059,Sb-t
508,2068,Sb-t
509,2044,Pb-t
509,2054,Pb-t
509,2069,Pb-h
510,2044,Pb-t
510,2054,Pb-h
511,2026,Ec-h
511,2049,Qr-h
511,2053,Qr-t
511,2063,Qr-t
512,2044,Pb-t
512,2054,Pb-t
512,2069,Pb-h
514,2027,Ec-h
514,2039,Ec-h
514,2051,Ec-h
514,2063,Ec-h
515,2044,Pb-t
515,2054,Pb-t
515,2069,Pb-h
516,2044,Pb-t
516,2054,Pb-t
516,2069,Pb-h
517,2044,Pb-t
517,2054,Pb-t
517,2064,Pb-h
518,2044,Pb-t
518,2054,Pb-t
518,2069,Pb-h
519,2027,Ec-h
519,2039,Ec-h
519,2051,Ec-h
519,2063,Ec-h
520,2025,Ec-h
520,2036,Ec-h
520,2047,Ec-h
520,2058,Ec-h
520,2069,Ec-h
521,2029,Ec-h
521,2041,Ec-h
521,2053,Ec-h
521,2065,Ec-h
523,2026,Ec-h
523,2049,Qr-t
523,2053,Qr-t
523,2066,Qr-h
524,2024,Ec-h
524,2059,Ct-t
524,2069,Ct-h
525,2044,Pb-t
525,2054,Pb-h
526,2021,Ec-h
526,2051,Sb-t
526,2061,Sb-t
527,2026,Ec-h
527,2038,Ec-h
527,2050,Ec-h
527,2062,Ec-h
528,2026,Ec-h
528,2056,Sb-t
528,2066,Sb-t
529,2026,Ec-h
529,2038,Ec-h
529,2050,Ec-h
529,2062,Ec-h
530,2044,Pb-t
530,2054,Pb-t
530,2069,Pb-h
531,2029,Ec-h
531,2041,Ec-h
531,2053,Ec-h
531,2065,Ec-h
532,2025,Ec-h
532,2037,Ec-h
532,2049,Ec-h
532,2061,Ec-h
533,2044,Pb-t
533,2054,Pb-t
533,2069,Pb-h
534,2044,Pb-t
534,2054,Pb-t
534,2069,Pb-h
536,2024,Ec-h
536,2047,Qr-h
536,2051,Qr-t
536,2061,Qr-t
537,2049,Sb-t
537,2059,Sb-t
537,2068,Sb-t
538,2025,Ec-h
538,2055,Sb-t
538,2065,Sb-t
539,2026,Ec-h
539,2056,Ct-t
539,2066,Ct-t
540,2044,Pb-t
540,2054,Pb-t
540,2064,Pb-h
541,2023,Ec-h
541,2046,Qr-h
541,2050,Qr-h
541,2063,Qr-h
542,2026,Ec-h
542,2049,Qr-h
542,2053,Qr-h
542,2063,Qr-t
543,2044,Pb-t
543,2054,Pb-t
543,2069,Pb-h
545,2044,Pb-t
545,2054,Pb-t
545,2069,Pb-h
546,2044,Pb-t
546,2054,Pb-t
546,2069,Pb-h
547,2026,Ec-h
547,2049,Qr-h
547,2053,Qr-t
547,2066,Qr-h
550,2022,Ec-h
550,2045,Qr-h
550,2049,Qr-h
550,2059,Qr-t
550,2067,Qr-t
551,2024,Ec-h
551,2036,Ec-h
551,2048,Ec-h
551,2060,Ec-h
552,2029,Ec-h
552,2041,Ec-h
552,2053,Ec-h
552,2065,Ec-h
553,2023,Ec-h
553,2035,Ec-h
553,2047,Ec-h
553,2059,Ec-h
554,2044,Pb-t
554,2054,Pb-t
554,2069,Pb-h
555,2022,Ec-h
555,2052,Ct-t
555,2062,Ct-t
555,2067,Ct-h
556,2023,Ec-h
556,2035,Ec-h
556,2047,Ec-h
556,2059,Ec-h
557,2022,Ec-h
557,2045,Qr-h
557,2049,Qr-h
557,2062,Qr-h
558,2030,Ec-h
558,2041,Ec-h
558,2052,Ec-h
558,2063,Ec-h
559,2030,Ec-h
559,2041,Ec-h
559,2052,Ec-h
559,2063,Ec-h
560,2022,Ec-h
560,2034,Ec-h
560,2046,Ec-h
560,2058,Ec-h
561,2023,Ec-h
561,2035,Ec-h
561,2047,Ec-h
561,2059,Ec-h
562,2022,Ec-h
562,2034,Ec-h
562,2046,Ec-h
562,2058,Ec-h
563,2027,Ec-h
563,2039,Ec-h
563,2051,Ec-h
563,2063,Ec-h
564,2044,Pb-t
564,2059,Pb-h
565,2021,Ec-h
565,2031,Ec-h
565,2041,Ec-h
565,2051,Ec-h
565,2061,Ec-h
566,2022,Ec-h
566,2052,Ct-t
566,2062,Ct-t
566,2067,Ct-h
568,2044,Pb-t
568,2054,Pb-h
569,2027,Ec-h
569,2039,Ec-h
569,2051,Ec-h
569,2063,Ec-h
570,2044,Pb-t
570,2054,Pb-t
570,2069,Pb-h
571,2034,Pb-t
571,2044,Pb-t
571,2054,Pb-t
571,2064,Pb-h
572,2044,Pb-t
572,2054,Pb-t
572,2069,Pb-h
574,2044,Pb-t
574,2054,Pb-t
574,2069,Pb-h
575,2030,Ec-h
575,2042,Ec-h
575,2054,Ec-h
575,2066,Ec-h
576,2024,Ec-h
576,2036,Ec-h
576,2048,Ec-h
576,2060,Ec-h
577,2023,Ec-h
577,2035,Ec-h
577,2047,Ec-h
577,2059,Ec-h
578,2023,Ec-h
578,2035,Ec-h
578,2047,Ec-h
578,2059,Ec-h
579,2044,Pb-t
579,2059,Pb-h
580,2044,Pb-t
580,2054,Pb-t
580,2064,Pb-h
581,2062,Pb-h
582,2044,Pb-t
582,2054,Pb-t
582,2064,Pb-h
583,2044,Pb-t
583,2054,Pb-t
583,2069,Pb-h
584,2034,Pb-t
584,2044,Pb-t
584,2054,Pb-t
584,2069,Pb-h
585,2034,Pb-t
585,2044,Pb-t
585,2054,Pb-t
585,2069,Pb-h
586,2023,Ec-h
586,2046,Qr-h
586,2050,Qr-t
586,2063,Qr-h
587,2024,Ec-h
587,2047,Qr-h
587,2051,Qr-t
587,2061,Qr-t
587,2069,Qr-t
588,2025,Ec-h
588,2036,Ec-h
588,2047,Ec-h
588,2058,Ec-h
588,2069,Ec-h
589,2021,Ec-h
589,2033,Ec-h
589,2045,Ec-h
589,2057,Ec-h
589,2069,Ec-h
590,2027,Pb-t
590,2037,Pb-t
590,2047,Pb-t
590,2062,Pb-h
591,2023,Ec-h
591,2046,Qr-h
591,2050,Qr-t
591,2060,Qr-t
591,2068,Qr-t
592,2031,Ec-h
592,2043,Ec-h
592,2055,Ec-h
592,2067,Ec-h
593,2022,Ec-h
593,2033,Ec-h
593,2044,Ec-h
593,2055,Ec-h
593,2066,Ec-h
594,2026,Ec-h
594,2038,Ec-h
594,2050,Ec-h
594,2062,Ec-h
595,2026,Ec-h
595,2038,Ec-h
595,2050,Ec-h
595,2062,Ec-h
596,2024,Ec-h
596,2036,Ec-h
596,2048,Ec-h
596,2060,Ec-h
597,2029,Ec-h
597,2041,Ec-h
597,2053,Ec-h
597,2065,Ec-h
598,2026,Ec-h
598,2038,Ec-h
598,2050,Ec-h
598,2062,Ec-h
599,2021,Ec-h
599,2033,Ec-h
599,2045,Ec-h
599,2057,Ec-h
599,2069,Ec-h
600,2021,Ec-h
600,2032,Ec-h
600,2043,Ec-h
600,2054,Ec-h
600,2065,Ec-h
601,2025,Ec-h
601,2055,Sb-t
601,2065,Sb-t
602,2025,Ec-h
602,2036,Ec-h
602,2047,Ec-h
602,2058,Ec-h
602,2069,Ec-h
603,2025,Ec-h
603,2055,Sb-t
603,2065,Sb-t
604,2021,Ec-h
604,2031,Ec-h
604,2041,Ec-h
604,2051,Ec-h
604,2061,Ec-h
605,2031,Ec-h
605,2043,Ec-h
605,2055,Ec-h
605,2067,Ec-h
606,2030,Ec-h
606,2041,Ec-h
606,2052,Ec-h
606,2063,Ec-h
607,2035,Pb-t
607,2045,Pb-t
607,2060,Pb-h
608,2039,Pb-t
608,2049,Pb-t
608,2064,Pb-h
609,2029,Ec-h
609,2041,Ec-h
609,2053,Ec-h
609,2065,Ec-h
611,2037,Pb-t
611,2047,Pb-t
611,2062,Pb-h
612,2026,Ec-h
612,2038,Ec-h
612,2050,Ec-h
612,2062,Ec-h
613,2027,Ec-h
613,2039,Ec-h
613,2051,Ec-h
613,2063,Ec-h
614,2022,Ec-h
614,2034,Ec-h
614,2046,Ec-h
614,2058,Ec-h
615,2026,Ec-h
615,2038,Ec-h
615,2050,Ec-h
615,2062,Ec-h
616,2025,Ec-h
616,2037,Ec-h
616,2049,Ec-h
616,2061,Ec-h
618,2023,Ec-h
618,2035,Ec-h
618,2047,Ec-h
618,2059,Ec-h
619,2020,Ec-h
619,2050,Sb-t
619,2060,Sb-t
619,2069,Sb-t
620,2026,Ec-h
620,2038,Ec-h
620,2050,Ec-h
620,2062,Ec-h
621,2023,Ec-h
621,2053,Sb-t
621,2063,Sb-t
622,2020,Ec-h
622,2050,Sb-t
622,2060,Sb-t
622,2069,Sb-t
623,2037,Pb-t
623,2047,Pb-t
623,2062,Pb-h
624,2047,Pb-h
625,2025,Ec-h
625,2036,Ec-h
625,2047,Ec-h
625,2058,Ec-h
625,2069,Ec-h
626,2028,Ec-h
626,2051,Qr-h
626,2055,Qr-t
626,2065,Qr-t
627,2044,Pb-t
627,2054,Pb-t
627,2064,Pb-h
628,2042,Qr-t
628,2046,Qr-t
628,2056,Qr-t
628,2064,Qr-t
629,2034,Pb-t
629,2044,Pb-t
629,2054,Pb-t
629,2064,Pb-h
630,2034,Pb-t
630,2044,Pb-t
630,2059,Pb-h
631,2024,Ec-h
631,2036,Ec-h
631,2048,Ec-h
631,2060,Ec-h
632,2026,Ec-h
632,2038,Ec-h
632,2050,Ec-h
632,2062,Ec-h
633,2044,Pb-t
633,2054,Pb-t
633,2064,Pb-h
634,2059,Pb-h
635,2022,Ec-h
635,2045,Qr-t
635,2049,Qr-t
635,2062,Qr-h
636,2034,Pb-t
636,2044,Pb-t
636,2054,Pb-t
636,2069,Pb-h
637,2022,Ec-h
637,2034,Ec-h
637,2046,Ec-h
637,2058,Ec-h
638,2021,Ec-h
638,2032,Ec-h
638,2043,Ec-h
638,2054,Ec-h
638,2065,Ec-h
639,2044,Pb-t
639,2054,Pb-t
639,2069,Pb-h
640,2044,Pb-t
640,2054,Pb-t
640,2069,Pb-h
641,2044,Pb-t
641,2054,Pb-t
641,2069,Pb-h
642,2022,Ec-h
642,2034,Ec-h
642,2046,Ec-h
642,2058,Ec-h
643,2044,Pb-t
643,2054,Pb-t
643,2064,Pb-h
644,2021,Ec-h
644,2044,Qr-h
644,2048,Qr-h
644,2058,Qr-h
645,2044,Pb-t
645,2054,Pb-t
645,2064,Pb-h
647,2024,Ec-h
647,2059,Ct-t
647,2064,Ct-h
648,2026,Ec-h
648,2056,Sb-t
648,2066,Sb-t
649,2024,Ec-h
649,2054,Sb-t
649,2064,Sb-t
650,2024,Ec-h
650,2054,Sb-t
650,2064,Sb-t
651,2021,Ec-h
651,2033,Ec-h
651,2045,Ec-h
651,2057,Ec-h
651,2069,Ec-h
652,2039,Pb-t
652,2054,Pb-h
653,2026,Ec-h
653,2038,Ec-h
653,2050,Ec-h
653,2062,Ec-h
654,2027,Ec-h
654,2039,Ec-h
654,2051,Ec-h
654,2063,Ec-h
656,2032,Pb-h
656,2067,Pb-h
657,2024,Ec-h
657,2035,Ec-h
657,2046,Ec-h
657,2057,Ec-h
657,2068,Ec-h
659,2031,Ec-h
659,2043,Ec-h
659,2055,Ec-h
659,2067,Ec-h
660,2031,Ec-h
660,2043,Ec-h
660,2055,Ec-h
660,2067,Ec-h
661,2025,Ec-h
661,2037,Ec-h
661,2049,Ec-h
661,2061,Ec-h
662,2044,Pb-t
662,2059,Pb-h
663,2021,Ec-h
663,2032,Ec-h
663,2043,Ec-h
663,2054,Ec-h
663,2065,Ec-h
664,2021,Ec-h
664,2032,Ec-h
664,2043,Ec-h
664,2054,Ec-h
664,2065,Ec-h
665,2049,Sb-t
665,2059,Sb-t
665,2068,Sb-t
666,2025,Ec-h
666,2040,Ct-t
666,2050,Ct-t
666,2060,Ct-t
667,2042,Pb-h
667,2067,Pb-t
668,2025,Ec-h
668,2040,Ct-t
668,2050,Ct-t
668,2060,Ct-t
668,2065,Ct-h
669,2047,Pb-h
670,2021,Ec-h
670,2051,Sb-t
670,2061,Sb-t
671,2044,Pb-t
671,2054,Pb-t
671,2064,Pb-h
672,2022,Ec-h
672,2032,Ec-h
672,2042,Ec-h
672,2052,Ec-h
672,2062,Ec-h
673,2021,Ec-h
673,2031,Ec-h
673,2041,Ec-h
673,2051,Ec-h
673,2061,Ec-h
674,2044,Pb-t
674,2059,Pb-h
675,2054,Pb-t
675,2069,Pb-h
676,2026,Ec-h
676,2038,Ec-h
676,2050,Ec-h
676,2062,Ec-h
677,2025,Ec-h
677,2037,Ec-h
677,2049,Ec-h
677,2061,Ec-h
678,2021,Ec-h
678,2032,Ec-h
678,2043,Ec-h
678,2054,Ec-h
678,2065,Ec-h
679,2023,Ec-h
679,2034,Ec-h
679,2045,Ec-h
679,2056,Ec-h
679,2067,Ec-h
680,2025,Ec-h
680,2048,Qr-h
680,2052,Qr-t
680,2062,Qr-t
681,2029,Ec-h
681,2041,Ec-h
681,2053,Ec-h
681,2065,Ec-h
682,2027,Ec-h
682,2039,Ec-h
682,2051,Ec-h
682,2063,Ec-h
683,2044,Pb-t
683,2054,Pb-h
684,2020,Ec-h
684,2030,Ec-h
684,2040,Ec-h
684,2050,Ec-h
684,2060,Ec-h
685,2024,Ec-h
685,2036,Ec-h
685,2048,Ec-h
685,2060,Ec-h
686,2024,Ec-h
686,2039,Ct-t
686,2049,Ct-t
686,2059,Ct-t
687,2026,Ec-h
687,2038,Ec-h
687,2050,Ec-h
687,2062,Ec-h
688,2022,Ec-h
688,2052,Sb-t
688,2062,Sb-t
689,2023,Ec-h
689,2046,Qr-t
689,2050,Qr-t
689,2060,Qr-t
689,2068,Qr-t
690,2023,Ec-h
690,2033,Ec-h
690,2043,Ec-h
690,2053,Ec-h
690,2063,Ec-h
691,2027,Ec-h
691,2039,Ec-h
691,2051,Ec-h
691,2063,Ec-h
692,2042,Pb-t
692,2052,Pb-t
692,2067,Pb-h
693,2028,Ec-h
693,2039,Ec-h
693,2050,Ec-h
693,2061,Ec-h
694,2021,Ec-h
694,2051,Sb-t
694,2061,Sb-t
695,2023,Ec-h
695,2053,Sb-t
695,2063,Sb-t
696,2023,Ec-h
696,2053,Sb-t
696,2063,Sb-t
697,2025,Ec-h
697,2055,Sb-t
697,2065,Sb-t
698,2027,Ec-h
698,2039,Ec-h
698,2051,Ec-h
698,2063,Ec-h
699,2034,Pb-t
699,2044,Pb-t
699,2054,Pb-t
699,2069,Pb-h
700,2023,Ec-h
700,2053,Sb-t
700,2063,Sb-t
701,2022,Ec-h
701,2045,Qr-t
701,2049,Qr-t
701,2059,Qr-t
702,2026,Ec-h
702,2037,Ec-h
702,2048,Ec-h
702,2059,Ec-h
703,2049,Sb-t
703,2059,Sb-t
703,2068,Sb-t
704,2054,Ct-t
704,2064,Ct-h
705,2049,Sb-t
705,2059,Sb-t
705,2068,Sb-t
706,2049,Sb-t
706,2059,Sb-t
706,2068,Sb-t
707,2034,Pb-t
707,2044,Pb-t
707,2059,Pb-h
708,2054,Pb-t
708,2069,Pb-h
709,2049,Sb-t
709,2059,Sb-t
709,2068,Sb-t
710,2054,Pb-t
710,2069,Pb-h
711,2029,Ec-h
711,2041,Ec-h
711,2053,Ec-h
711,2065,Ec-h
712,2021,Ec-h
712,2033,Ec-h
712,2045,Ec-h
712,2057,Ec-h
712,2069,Ec-h
713,2029,Ec-h
713,2041,Ec-h
713,2053,Ec-h
713,2065,Ec-h
715,2026,Ec-h
715,2038,Ec-h
715,2050,Ec-h
715,2062,Ec-h
716,2049,Sb-t
716,2059,Sb-t
716,2068,Sb-t
717,2021,Ec-h
717,2051,Sb-t
717,2061,Sb-t
718,2046,Pb-h
718,2061,Pb-t
719,2024,Ec-h
719,2054,Sb-t
719,2064,Sb-t
720,2027,Ec-h
720,2050,Qr-t
720,2054,Qr-t
720,2067,Qr-h
721,2028,Ec-h
721,2039,Ec-h
721,2050,Ec-h
721,2061,Ec-h
722,2030,Ec-h
722,2042,Ec-h
722,2054,Ec-h
722,2066,Ec-h
723,2026,Ec-h
723,2041,Ct-t
723,2051,Ct-t
723,2061,Ct-t
724,2029,Ec-h
724,2041,Ec-h
724,2053,Ec-h
724,2065,Ec-h
725,2029,Ec-h
725,2041,Ec-h
725,2053,Ec-h
725,2065,Ec-h
726,2028,Ec-h
726,2040,Ec-h
726,2052,Ec-h
726,2064,Ec-h
728,2051,Pb-h
729,2023,Ec-h
729,2034,Ec-h
729,2045,Ec-h
729,2056,Ec-h
729,2067,Ec-h
730,2025,Ec-h
730,2037,Ec-h
730,2049,Ec-h
730,2061,Ec-h
731,2023,Ec-h
731,2035,Ec-h
731,2047,Ec-h
731,2059,Ec-h
732,2049,Sb-t
732,2059,Sb-t
732,2068,Sb-t
733,2049,Sb-t
733,2059,Sb-t
733,2068,Sb-t
734,2049,Sb-t
734,2059,Sb-t
734,2068,Sb-t
736,2044,Pb-t
736,2059,Pb-h
737,2044,Pb-t
737,2054,Pb-t
737,2064,Pb-h
738,2021,Ec-h
738,2051,Sb-t
738,2061,Sb-t
739,2064,Pb-h
740,2049,Sb-t
740,2059,Sb-t
740,2068,Sb-t
741,2028,Ec-h
741,2051,Qr-t
741,2055,Qr-t
741,2065,Qr-t
742,2028,Ec-h
742,2040,Ec-h
742,2052,Ec-h
742,2064,Ec-h
743,2028,Ec-h
743,2040,Ec-h
743,2052,Ec-h
743,2064,Ec-h
744,2028,Ec-h
744,2058,Sb-t
744,2068,Sb-t
745,2024,Ec-h
745,2036,Ec-h
745,2048,Ec-h
745,2060,Ec-h
749,2044,Pb-t
749,2054,Pb-t
749,2069,Pb-h
750,2044,Pb-t
750,2054,Pb-t
750,2069,Pb-h
751,2022,Ec-h
751,2032,Ec-h
751,2042,Ec-h
751,2052,Ec-h
751,2062,Ec-h
752,2022,Ec-h
752,2032,Ec-h
752,2042,Ec-h
752,2052,Ec-h
752,2062,Ec-h
753,2026,Ec-h
753,2038,Ec-h
753,2050,Ec-h
753,2062,Ec-h
755,2021,Ec-h
755,2032,Ec-h
755,2043,Ec-h
755,2054,Ec-h
755,2065,Ec-h
756,2021,Ec-h
756,2032,Ec-h
756,2043,Ec-h
756,2054,Ec-h
756,2065,Ec-h
757,2022,Ec-h
757,2034,Ec-h
757,2046,Ec-h
757,2058,Ec-h
758,2031,Ec-h
758,2043,Ec-h
758,2055,Ec-h
758,2067,Ec-h
759,2026,Ec-h
759,2038,Ec-h
759,2050,Ec-h
759,2062,Ec-h
760,2052,Pb-h
761,2046,Pb-h
762,2024,Ec-h
762,2035,Ec-h
762,2046,Ec-h
762,2057,Ec-h
762,2068,Ec-h
763,2025,Ec-h
763,2040,Ct-t
763,2050,Ct-t
763,2060,Ct-t
763,2065,Ct-h
764,2022,Ec-h
764,2052,Ct-t
764,2062,Ct-t
765,2026,Ec-h
765,2038,Ec-h
765,2050,Ec-h
765,2062,Ec-h
766,2020,Ec-h
766,2031,Ec-h
766,2042,Ec-h
766,2053,Ec-h
766,2064,Ec-h
767,2029,Ec-h
767,2041,Ec-h
767,2053,Ec-h
767,2065,Ec-h
768,2025,Ec-h
768,2037,Ec-h
768,2049,Ec-h
768,2061,Ec-h
769,2022,Ec-h
769,2052,Sb-t
769,2062,Sb-t
770,2024,Ec-h
770,2054,Sb-t
770,2064,Sb-t
773,2039,Pb-t
773,2049,Pb-t
773,2064,Pb-h
774,2024,Ec-h
774,2035,Ec-h
774,2046,Ec-h
774,2057,Ec-h
774,2068,Ec-h
775,2049,Sb-t
775,2059,Sb-t
775,2068,Sb-t
778,2028,Ec-h
778,2039,Ec-h
778,2050,Ec-h
778,2061,Ec-h
779,2021,Ec-h
779,2032,Ec-h
779,2043,Ec-h
779,2054,Ec-h
779,2065,Ec-h
780,2024,Ec-h
780,2054,Sb-t
780,2064,Sb-t
781,2054,Pb-h
782,2022,Ec-h
782,2034,Ec-h
782,2046,Ec-h
782,2058,Ec-h
783,2026,Ec-h
783,2038,Ec-h
783,2050,Ec-h
783,2062,Ec-h
784,2037,Pb-t
784,2047,Pb-t
784,2062,Pb-h
785,2037,Pb-t
785,2047,Pb-t
785,2057,Pb-h
807,2027,Ec-h
807,2057,Sb-t
807,2067,Sb-t
809,2027,Ec-h
809,2057,Sb-t
809,2067,Sb-t
810,2022,Ec-h
810,2034,Ec-h
810,2046,Ec-h
810,2058,Ec-h
811,2027,Ec-h
811,2057,Sb-t
811,2067,Sb-t
812,2022,Ec-h
812,2034,Ec-h
812,2046,Ec-h
812,2058,Ec-h
813,2024,Ec-h
813,2047,Qr-h
813,2051,Qr-h
813,2061,Qr-h
813,2069,Qr-t
814,2040,Pb-h
814,2063,Qr-h
814,2067,Qr-t
815,2022,Ec-h
815,2045,Qr-h
815,2049,Qr-t
815,2062,Qr-h
816,2037,Pb-h
816,2060,Qr-h
816,2064,Qr-h
817,2029,Ec-h
817,2041,Ec-h
817,2053,Ec-h
817,2065,Ec-h
818,2041,Pb-h
818,2066,Pb-t
819,2021,Ec-h
819,2044,Qr-h
819,2048,Qr-h
819,2058,Qr-t
820,2028,Ec-h
820,2058,Sb-t
820,2068,Sb-t
821,2032,Pb-t
